TRELICA DE 942 BARRAS 
  244    1    1    1
   78    0    0    0      168.      168.     2016.
   79    0    0    0        0.      210.     2016.
   80    0    0    0     -168.      168.     2016.
   81    0    0    0     -210.        0.     1872.
   82    0    0    0     -168.     -168.     1872.
   83    0    0    0        0.     -210.     1872.
   84    0    0    0      168.     -168.     1872.
   85    0    0    0      210.        0.     1872.
   86    0    0    0      168.      168.     1872.
   87    0    0    0        0.      210.     1872.
   88    0    0    0     -168.      168.     1872.
   89    0    0    0     -294.      -84.     1728.
   90    0    0    0     -252.     -252.     1728.
   91    0    0    0      -84.     -294.     1728.
   92    0    0    0       84.     -294.     1728.
   93    0    0    0      252.     -252.     1728.
   94    0    0    0      294.      -84.     1728.
   95    0    0    0      294.       84.     1728.
   96    0    0    0      252.      252.     1728.
   97    0    0    0       84.      294.     1728.
   98    0    0    0      -84.      294.     1728.
   99    0    0    0     -252.      252.     1728.
  100    0    0    0     -294.       84.     1728.
  101    0    0    0     -294.      -84.     1584.
  102    0    0    0     -252.     -252.     1584.
  103    0    0    0      -84.     -294.     1584.
  104    0    0    0       84.     -294.     1584.
  105    0    0    0      252.     -252.     1584.
  106    0    0    0      294.      -84.     1584.
  107    0    0    0      294.       84.     1584.
  108    0    0    0      252.      252.     1584.
  109    0    0    0       84.      294.     1584.
  110    0    0    0      -84.      294.     1584.
  111    0    0    0     -252.      252.     1584.
  112    0    0    0     -294.       84.     1584.
  113    0    0    0     -294.      -84.     1440.
  114    0    0    0     -252.     -252.     1440.
  115    0    0    0      -84.     -294.     1440.
  116    0    0    0       84.     -294.     1440.
  117    0    0    0      252.     -252.     1440.
  118    0    0    0      294.      -84.     1440.
  119    0    0    0      294.       84.     1440.
  120    0    0    0      252.      252.     1440.
  121    0    0    0       84.      294.     1440.
  122    0    0    0      -84.      294.     1440.
  123    0    0    0     -252.      252.     1440.
  124    0    0    0     -294.       84.     1440.
  125    0    0    0     -294.      -84.     1296.
  126    0    0    0     -252.     -252.     1296.
  127    0    0    0      -84.     -294.     1296.
  128    0    0    0       84.     -294.     1296.
  129    0    0    0      252.     -252.     1296.
  130    0    0    0      294.      -84.     1296.
  131    0    0    0      294.       84.     1296.
  132    0    0    0      252.      252.     1296.
  133    0    0    0       84.      294.     1296.
  134    0    0    0      -84.      294.     1296.
  135    0    0    0     -252.      252.     1296.
  136    0    0    0     -294.       84.     1296.
  137    0    0    0     -294.      -84.     1152.
  138    0    0    0     -252.     -252.     1152.
  139    0    0    0      -84.     -294.     1152.
  140    0    0    0       84.     -294.     1152.
  141    0    0    0      252.     -252.     1152.
  142    0    0    0      294.      -84.     1152.
  143    0    0    0      294.       84.     1152.
  144    0    0    0      252.      252.     1152.
  145    0    0    0       84.      294.     1152.
  146    0    0    0      -84.      294.     1152.
  147    0    0    0     -252.      252.     1152.
  148    0    0    0     -294.       84.     1152.
  149    0    0    0     -294.      -84.     1008.
  150    0    0    0     -252.     -252.     1008.
  151    0    0    0      -84.     -294.     1008.
  152    0    0    0       84.     -294.     1008.
  153    0    0    0      252.     -252.     1008.
  154    0    0    0      294.      -84.     1008.
  155    0    0    0      294.       84.     1008.
  156    0    0    0      252.      252.     1008.
  157    0    0    0       84.      294.     1008.
  158    0    0    0      -84.      294.     1008.
  159    0    0    0     -252.      252.     1008.
  160    0    0    0     -294.       84.     1008.
  161    0    0    0     -294.      -84.      864.
  162    0    0    0     -252.     -252.      864.
  163    0    0    0      -84.     -294.      864.
  164    0    0    0       84.     -294.      864.
  165    0    0    0      252.     -252.      864.
  166    0    0    0      294.      -84.      864.
  167    0    0    0      294.       84.      864.
  168    0    0    0      252.      252.      864.
  169    0    0    0       84.      294.      864.
  170    0    0    0      -84.      294.      864.
  171    0    0    0     -252.      252.      864.
  172    0    0    0     -294.       84.      864.
  173    0    0    0     -294.      -84.      720.
  174    0    0    0     -252.     -252.      720.
  175    0    0    0      -84.     -294.      720.
  176    0    0    0       84.     -294.      720.
  177    0    0    0      252.     -252.      720.
  178    0    0    0      294.      -84.      720.
  179    0    0    0      294.       84.      720.
  180    0    0    0      252.      252.      720.
  181    0    0    0       84.      294.      720.
  182    0    0    0      -84.      294.      720.
  183    0    0    0     -252.      252.      720.
  184    0    0    0     -294.       84.      720.
  185    0    0    0     -294.      -84.      576.
  186    0    0    0     -252.     -252.      576.
  187    0    0    0      -84.     -294.      576.
  188    0    0    0       84.     -294.      576.
  189    0    0    0      252.     -252.      576.
  190    0    0    0      294.      -84.      576.
  191    0    0    0      294.       84.      576.
  192    0    0    0      252.      252.      576.
  193    0    0    0       84.      294.      576.
  194    0    0    0      -84.      294.      576.
  195    0    0    0     -252.      252.      576.
  196    0    0    0     -294.       84.      576.
  197    0    0    0     -294.      -84.      432.
  198    0    0    0     -252.     -252.      432.
  199    0    0    0      -84.     -294.      432.
  200    0    0    0       84.     -294.      432.
  201    0    0    0      252.     -252.      432.
  202    0    0    0      294.      -84.      432.
  203    0    0    0      294.       84.      432.
  204    0    0    0      252.      252.      432.
  205    0    0    0       84.      294.      432.
  206    0    0    0      -84.      294.      432.
  207    0    0    0     -252.      252.      432.
  208    0    0    0     -294.       84.      432.
  209    0    0    0     -294.      -84.      288.
  210    0    0    0     -252.     -252.      288.
  211    0    0    0      -84.     -294.      288.
  212    0    0    0       84.     -294.      288.
  213    0    0    0      252.     -252.      288.
  214    0    0    0      294.      -84.      288.
  215    0    0    0      294.       84.      288.
  216    0    0    0      252.      252.      288.
  217    0    0    0       84.      294.      288.
  218    0    0    0      -84.      294.      288.
  219    0    0    0     -252.      252.      288.
  220    0    0    0     -294.       84.      288.
  221    0    0    0     -294.      -84.      144.
  222    0    0    0     -252.     -252.      144.
  223    0    0    0      -84.     -294.      144.
  224    0    0    0       84.     -294.      144.
  225    0    0    0      252.     -252.      144.
  226    0    0    0      294.      -84.      144.
  227    0    0    0      294.       84.      144.
  228    0    0    0      252.      252.      144.
  229    0    0    0       84.      294.      144.
  230    0    0    0      -84.      294.      144.
  231    0    0    0     -252.      252.      144.
  232    0    0    0     -294.       84.      144.
  233    1    1    1     -378.      -84.        0.
  234    1    1    1     -336.     -336.        0.
  235    1    1    1      -84.     -378.        0.
  236    1    1    1       84.     -378.        0.
  237    1    1    1      336.     -336.        0.
  238    1    1    1      378.      -84.        0.
  239    1    1    1      378.       84.        0.
  240    1    1    1      336.      336.        0.
  241    1    1    1       84.      378.        0.
  242    1    1    1      -84.      378.        0.
  243    1    1    1     -336.      336.        0.
  244    1    1    1     -378.       84.        0.
    1  696 
    1    1     1500.
    1    2     1000.
    1    3    -3000.
    2    1     1000.
    2    2     1000.
    2    3    -3000.
    3    1     1000.
    3    2     1000.
    3    3    -3000.
    4    1     1500.
    4    2     1000.
    4    3    -3000.
    5    1     1500.
    5    2     1000.
    5    3    -3000.
    6    1     1000.
    6    2     1000.
    6    3    -3000.
    7    1     1000.
    7    2     1000.
    7    3    -3000.
    8    1     1500.
    8    2     1000.
    8    3    -3000.
    9    1     1500.
    9    2     1000.
    9    3    -3000.
   10    1     1000.
   10    2     1000.
   10    3    -3000.
   11    1     1000.
   11    2     1000.
   11    3    -3000.
   12    1     1500.
   12    2     1000.
   12    3    -3000.
   13    1     1500.
   13    2     1000.
   13    3    -3000.
   14    1     1000.
   14    2     1000.
   14    3    -3000.
   15    1     1000.
   15    2     1000.
   15    3    -3000.
   16    1     1500.
   16    2     1000.
   16    3    -3000.
   17    1     1500.
   17    2     1000.
   17    3    -3000.
   18    1     1000.
   18    2     1000.
   18    3    -3000.
   19    1     1000.
   19    2     1000.
   19    3    -3000.
   20    1     1500.
   20    2     1000.
   20    3    -3000.
   21    1     1500.
   21    2     1000.
   21    3    -3000.
   22    1     1000.
   22    2     1000.
   22    3    -3000.
   23    1     1000.
   23    2     1000.
   23    3    -3000.
   24    1     1500.
   24    2     1000.
   24    3    -3000.
   25    1     1500.
   25    2     1000.
   25    3    -6000.
   26    1     1500.
   26    2     1000.
   26    3    -6000.
   27    1     1500.
   27    2     1000.
   27    3    -6000.
   28    1     1000.
   28    2     1000.
   28    3    -6000.
   29    1     1000.
   29    2     1000.
   29    3    -6000.
   30    1     1000.
   30    2     1000.
   30    3    -6000.
   31    1     1500.
   31    2     1000.
   31    3    -6000.
   32    1     1500.
   32    2     1000.
   32    3    -6000.
   33    1     1500.
   33    2     1000.
   33    3    -6000.
   34    1     1500.
   34    2     1000.
   34    3    -6000.
   35    1     1500.
   35    2     1000.
   35    3    -6000.
   36    1     1000.
   36    2     1000.
   36    3    -6000.
   37    1     1000.
   37    2     1000.
   37    3    -6000.
   38    1     1000.
   38    2     1000.
   38    3    -6000.
   39    1     1500.
   39    2     1000.
   39    3    -6000.
   40    1     1500.
   40    2     1000.
   40    3    -6000.
   41    1     1500.
   41    2     1000.
   41    3    -6000.
   42    1     1500.
   42    2     1000.
   42    3    -6000.
   43    1     1500.
   43    2     1000.
   43    3    -6000.
   44    1     1000.
   44    2     1000.
   44    3    -6000.
   45    1     1000.
   45    2     1000.
   45    3    -6000.
   46    1     1000.
   46    2     1000.
   46    3    -6000.
   47    1     1500.
   47    2     1000.
   47    3    -6000.
   48    1     1500.
   48    2     1000.
   48    3    -6000.
   49    1     1500.
   49    2     1000.
   49    3    -6000.
   50    1     1500.
   50    2     1000.
   50    3    -6000.
   51    1     1500.
   51    2     1000.
   51    3    -6000.
   52    1     1000.
   52    2     1000.
   52    3    -6000.
   53    1     1000.
   53    2     1000.
   53    3    -6000.
   54    1     1000.
   54    2     1000.
   54    3    -6000.
   55    1     1500.
   55    2     1000.
   55    3    -6000.
   56    1     1500.
   56    2     1000.
   56    3    -6000.
   57    1     1500.
   57    2     1000.
   57    3    -6000.
   58    1     1500.
   58    2     1000.
   58    3    -6000.
   59    1     1500.
   59    2     1000.
   59    3    -6000.
   60    1     1000.
   60    2     1000.
   60    3    -6000.
   61    1     1000.
   61    2     1000.
   61    3    -6000.
   62    1     1000.
   62    2     1000.
   62    3    -6000.
   63    1     1500.
   63    2     1000.
   63    3    -6000.
   64    1     1500.
   64    2     1000.
   64    3    -6000.
   65    1     1500.
   65    2     1000.
   65    3    -6000.
   66    1     1500.
   66    2     1000.
   66    3    -6000.
   67    1     1500.
   67    2     1000.
   67    3    -6000.
   68    1     1000.
   68    2     1000.
   68    3    -6000.
   69    1     1000.
   69    2     1000.
   69    3    -6000.
   70    1     1000.
   70    2     1000.
   70    3    -6000.
   71    1     1500.
   71    2     1000.
   71    3    -6000.
   72    1     1500.
   72    2     1000.
   72    3    -6000.
   73    1     1500.
   73    2     1000.
   73    3    -6000.
   74    1     1500.
   74    2     1000.
   74    3    -6000.
   75    1     1500.
   75    2     1000.
   75    3    -6000.
   76    1     1000.
   76    2     1000.
   76    3    -6000.
   77    1     1000.
   77    2     1000.
   77    3    -6000.
   78    1     1000.
   78    2     1000.
   78    3    -6000.
   79    1     1500.
   79    2     1000.
   79    3    -6000.
   80    1     1500.
   80    2     1000.
   80    3    -6000.
   81    1     1500.
   81    2     1000.
   81    3    -6000.
   82    1     1500.
   82    2     1000.
   82    3    -6000.
   83    1     1500.
   83    2     1000.
   83    3    -6000.
   84    1     1000.
   84    2     1000.
   84    3    -6000.
   85    1     1000.
   85    2     1000.
   85    3    -6000.
   86    1     1000.
   86    2     1000.
   86    3    -6000.
   87    1     1500.
   87    2     1000.
   87    3    -6000.
   88    1     1500.
   88    2     1000.
   88    3    -6000.
   89    1     1500.
   89    2     1000.
   89    3    -9000.
   90    1     1500.
   90    2     1000.
   90    3    -9000.
   91    1     1500.
   91    2     1000.
   91    3    -9000.
   92    1     1000.
   92    2     1000.
   92    3    -9000.
   93    1     1000.
   93    2     1000.
   93    3    -9000.
   94    1     1000.
   94    2     1000.
   94    3    -9000.
   95    1     1000.
   95    2     1000.
   95    3    -9000.
   96    1     1000.
   96    2     1000.
   96    3    -9000.
   97    1     1000.
   97    2     1000.
   97    3    -9000.
   98    1     1500.
   98    2     1000.
   98    3    -9000.
   99    1     1500.
   99    2     1000.
   99    3    -9000.
  100    1     1500.
  100    2     1000.
  100    3    -9000.
  101    1     1500.
  101    2     1000.
  101    3    -9000.
  102    1     1500.
  102    2     1000.
  102    3    -9000.
  103    1     1500.
  103    2     1000.
  103    3    -9000.
  104    1     1000.
  104    2     1000.
  104    3    -9000.
  105    1     1000.
  105    2     1000.
  105    3    -9000.
  106    1     1000.
  106    2     1000.
  106    3    -9000.
  107    1     1000.
  107    2     1000.
  107    3    -9000.
  108    1     1000.
  108    2     1000.
  108    3    -9000.
  109    1     1000.
  109    2     1000.
  109    3    -9000.
  110    1     1500.
  110    2     1000.
  110    3    -9000.
  111    1     1500.
  111    2     1000.
  111    3    -9000.
  112    1     1500.
  112    2     1000.
  112    3    -9000.
  113    1     1500.
  113    2     1000.
  113    3    -9000.
  114    1     1500.
  114    2     1000.
  114    3    -9000.
  115    1     1500.
  115    2     1000.
  115    3    -9000.
  116    1     1000.
  116    2     1000.
  116    3    -9000.
  117    1     1000.
  117    2     1000.
  117    3    -9000.
  118    1     1000.
  118    2     1000.
  118    3    -9000.
  119    1     1000.
  119    2     1000.
  119    3    -9000.
  120    1     1000.
  120    2     1000.
  120    3    -9000.
  121    1     1000.
  121    2     1000.
  121    3    -9000.
  122    1     1500.
  122    2     1000.
  122    3    -9000.
  123    1     1500.
  123    2     1000.
  123    3    -9000.
  124    1     1500.
  124    2     1000.
  124    3    -9000.
  125    1     1500.
  125    2     1000.
  125    3    -9000.
  126    1     1500.
  126    2     1000.
  126    3    -9000.
  127    1     1500.
  127    2     1000.
  127    3    -9000.
  128    1     1000.
  128    2     1000.
  128    3    -9000.
  129    1     1000.
  129    2     1000.
  129    3    -9000.
  130    1     1000.
  130    2     1000.
  130    3    -9000.
  131    1     1000.
  131    2     1000.
  131    3    -9000.
  132    1     1000.
  132    2     1000.
  132    3    -9000.
  133    1     1000.
  133    2     1000.
  133    3    -9000.
  134    1     1500.
  134    2     1000.
  134    3    -9000.
  135    1     1500.
  135    2     1000.
  135    3    -9000.
  136    1     1500.
  136    2     1000.
  136    3    -9000.
  137    1     1500.
  137    2     1000.
  137    3    -9000.
  138    1     1500.
  138    2     1000.
  138    3    -9000.
  139    1     1500.
  139    2     1000.
  139    3    -9000.
  140    1     1000.
  140    2     1000.
  140    3    -9000.
  141    1     1000.
  141    2     1000.
  141    3    -9000.
  142    1     1000.
  142    2     1000.
  142    3    -9000.
  143    1     1000.
  143    2     1000.
  143    3    -9000.
  144    1     1000.
  144    2     1000.
  144    3    -9000.
  145    1     1000.
  145    2     1000.
  145    3    -9000.
  146    1     1500.
  146    2     1000.
  146    3    -9000.
  147    1     1500.
  147    2     1000.
  147    3    -9000.
  148    1     1500.
  148    2     1000.
  148    3    -9000.
  149    1     1500.
  149    2     1000.
  149    3    -9000.
  150    1     1500.
  150    2     1000.
  150    3    -9000.
  151    1     1500.
  151    2     1000.
  151    3    -9000.
  152    1     1000.
  152    2     1000.
  152    3    -9000.
  153    1     1000.
  153    2     1000.
  153    3    -9000.
  154    1     1000.
  154    2     1000.
  154    3    -9000.
  155    1     1000.
  155    2     1000.
  155    3    -9000.
  156    1     1000.
  156    2     1000.
  156    3    -9000.
  157    1     1000.
  157    2     1000.
  157    3    -9000.
  158    1     1500.
  158    2     1000.
  158    3    -9000.
  159    1     1500.
  159    2     1000.
  159    3    -9000.
  160    1     1500.
  160    2     1000.
  160    3    -9000.
  161    1     1500.
  161    2     1000.
  161    3    -9000.
  162    1     1500.
  162    2     1000.
  162    3    -9000.
  163    1     1500.
  163    2     1000.
  163    3    -9000.
  164    1     1000.
  164    2     1000.
  164    3    -9000.
  165    1     1000.
  165    2     1000.
  165    3    -9000.
  166    1     1000.
  166    2     1000.
  166    3    -9000.
  167    1     1000.
  167    2     1000.
  167    3    -9000.
  168    1     1000.
  168    2     1000.
  168    3    -9000.
  169    1     1000.
  169    2     1000.
  169    3    -9000.
  170    1     1500.
  170    2     1000.
  170    3    -9000.
  171    1     1500.
  171    2     1000.
  171    3    -9000.
  172    1     1500.
  172    2     1000.
  172    3    -9000.
  173    1     1500.
  173    2     1000.
  173    3    -9000.
  174    1     1500.
  174    2     1000.
  174    3    -9000.
  175    1     1500.
  175    2     1000.
  175    3    -9000.
  176    1     1000.
  176    2     1000.
  176    3    -9000.
  177    1     1000.
  177    2     1000.
  177    3    -9000.
  178    1     1000.
  178    2     1000.
  178    3    -9000.
  179    1     1000.
  179    2     1000.
  179    3    -9000.
  180    1     1000.
  180    2     1000.
  180    3    -9000.
  181    1     1000.
  181    2     1000.
  181    3    -9000.
  182    1     1500.
  182    2     1000.
  182    3    -9000.
  183    1     1500.
  183    2     1000.
  183    3    -9000.
  184    1     1500.
  184    2     1000.
  184    3    -9000.
  185    1     1500.
  185    2     1000.
  185    3    -9000.
  186    1     1500.
  186    2     1000.
  186    3    -9000.
  187    1     1500.
  187    2     1000.
  187    3    -9000.
  188    1     1000.
  188    2     1000.
  188    3    -9000.
  189    1     1000.
  189    2     1000.
  189    3    -9000.
  190    1     1000.
  190    2     1000.
  190    3    -9000.
  191    1     1000.
  191    2     1000.
  191    3    -9000.
  192    1     1000.
  192    2     1000.
  192    3    -9000.
  193    1     1000.
  193    2     1000.
  193    3    -9000.
  194    1     1500.
  194    2     1000.
  194    3    -9000.
  195    1     1500.
  195    2     1000.
  195    3    -9000.
  196    1     1500.
  196    2     1000.
  196    3    -9000.
  197    1     1500.
  197    2     1000.
  197    3    -9000.
  198    1     1500.
  198    2     1000.
  198    3    -9000.
  199    1     1500.
  199    2     1000.
  199    3    -9000.
  200    1     1000.
  200    2     1000.
  200    3    -9000.
  201    1     1000.
  201    2     1000.
  201    3    -9000.
  202    1     1000.
  202    2     1000.
  202    3    -9000.
  203    1     1000.
  203    2     1000.
  203    3    -9000.
  204    1     1000.
  204    2     1000.
  204    3    -9000.
  205    1     1000.
  205    2     1000.
  205    3    -9000.
  206    1     1500.
  206    2     1000.
  206    3    -9000.
  207    1     1500.
  207    2     1000.
  207    3    -9000.
  208    1     1500.
  208    2     1000.
  208    3    -9000.
  209    1     1500.
  209    2     1000.
  209    3    -9000.
  210    1     1500.
  210    2     1000.
  210    3    -9000.
  211    1     1500.
  211    2     1000.
  211    3    -9000.
  212    1     1000.
  212    2     1000.
  212    3    -9000.
  213    1     1000.
  213    2     1000.
  213    3    -9000.
  214    1     1000.
  214    2     1000.
  214    3    -9000.
  215    1     1000.
  215    2     1000.
  215    3    -9000.
  216    1     1000.
  216    2     1000.
  216    3    -9000.
  217    1     1000.
  217    2     1000.
  217    3    -9000.
  218    1     1500.
  218    2     1000.
  218    3    -9000.
  219    1     1500.
  219    2     1000.
  219    3    -9000.
  220    1     1500.
  220    2     1000.
  220    3    -9000.
  221    1     1500.
  221    2     1000.
  221    3    -9000.
  222    1     1500.
  222    2     1000.
  222    3    -9000.
  223    1     1500.
  223    2     1000.
  223    3    -9000.
  224    1     1000.
  224    2     1000.
  224    3    -9000.
  225    1     1000.
  225    2     1000.
  225    3    -9000.
  226    1     1000.
  226    2     1000.
  226    3    -9000.
  227    1     1000.
  227    2     1000.
  227    3    -9000.
  228    1     1000.
  228    2     1000.
  228    3    -9000.
  229    1     1000.
  229    2     1000.
  229    3    -9000.
  230    1     1500.
  230    2     1000.
  230    3    -9000.
  231    1     1500.
  231    2     1000.
  231    3    -9000.
  232    1     1500.
  232    2     1000.
  232    3    -9000.
    1  942  942
    1 10000000.        1.
    2 10000000.        1.
    3 10000000.        1.
    4 10000000.        1.
    5 10000000.        1.
    6 10000000.        1.
    7 10000000.        1.
    8 10000000.        1.
    9 10000000.        1.
   10 10000000.        1.
   11 10000000.        1.
   12 10000000.        1.
   13 10000000.        1.
   14 10000000.        1.
   15 10000000.        1.
   16 10000000.        1.
   17 10000000.        1.
   18 10000000.        1.
   19 10000000.        1.
   20 10000000.        1.
   21 10000000.        1.
   22 10000000.        1.
   23 10000000.        1.
   24 10000000.        1.
   25 10000000.        1.
   26 10000000.        1.
   27 10000000.        1.
   28 10000000.        1.
   29 10000000.        1.
   30 10000000.        1.
   31 10000000.        1.
   32 10000000.        1.
   33 10000000.        1.
   34 10000000.        1.
   35 10000000.        1.
   36 10000000.        1.
   37 10000000.        1.
   38 10000000.        1.
   39 10000000.        1.
   40 10000000.        1.
   41 10000000.        1.
   42 10000000.        1.
   43 10000000.        1.
   44 10000000.        1.
   45 10000000.        1.
   46 10000000.        1.
   47 10000000.        1.
   48 10000000.        1.
   49 10000000.        1.
   50 10000000.        1.
   51 10000000.        1.
   52 10000000.        1.
   53 10000000.        1.
   54 10000000.        1.
   55 10000000.        1.
   56 10000000.        1.
   57 10000000.        1.
   58 10000000.        1.
   59 10000000.        1.
   60 10000000.        1.
   61 10000000.        1.
   62 10000000.        1.
   63 10000000.        1.
   64 10000000.        1.
   65 10000000.        1.
   66 10000000.        1.
   67 10000000.        1.
   68 10000000.        1.
   69 10000000.        1.
   70 10000000.        1.
   71 10000000.        1.
   72 10000000.        1.
   73 10000000.        1.
   74 10000000.        1.
   75 10000000.        1.
   76 10000000.        1.
   77 10000000.        1.
   78 10000000.        1.
   79 10000000.        1.
   80 10000000.        1.
   81 10000000.        1.
   82 10000000.        1.
   83 10000000.        1.
   84 10000000.        1.
   85 10000000.        1.
   86 10000000.        1.
   87 10000000.        1.
   88 10000000.        1.
   89 10000000.        1.
   90 10000000.        1.
   91 10000000.        1.
   92 10000000.        1.
   93 10000000.        1.
   94 10000000.        1.
   95 10000000.        1.
   96 10000000.        1.
   97 10000000.        1.
   98 10000000.        1.
   99 10000000.        1.
  100 10000000.        1.
  101 10000000.        1.
  102 10000000.        1.
  103 10000000.        1.
  104 10000000.        1.
  105 10000000.        1.
  106 10000000.        1.
  107 10000000.        1.
  108 10000000.        1.
  109 10000000.        1.
  110 10000000.        1.
  111 10000000.        1.
  112 10000000.        1.
  113 10000000.        1.
  114 10000000.        1.
  115 10000000.        1.
  116 10000000.        1.
  117 10000000.        1.
  118 10000000.        1.
  119 10000000.        1.
  120 10000000.        1.
  121 10000000.        1.
  122 10000000.        1.
  123 10000000.        1.
  124 10000000.        1.
  125 10000000.        1.
  126 10000000.        1.
  127 10000000.        1.
  128 10000000.        1.
  129 10000000.        1.
  130 10000000.        1.
  131 10000000.        1.
  132 10000000.        1.
  133 10000000.        1.
  134 10000000.        1.
  135 10000000.        1.
  136 10000000.        1.
  137 10000000.        1.
  138 10000000.        1.
  139 10000000.        1.
  140 10000000.        1.
  141 10000000.        1.
  142 10000000.        1.
  143 10000000.        1.
  144 10000000.        1.
  145 10000000.        1.
  146 10000000.        1.
  147 10000000.        1.
  148 10000000.        1.
  149 10000000.        1.
  150 10000000.        1.
  151 10000000.        1.
  152 10000000.        1.
  153 10000000.        1.
  154 10000000.        1.
  155 10000000.        1.
  156 10000000.        1.
  157 10000000.        1.
  158 10000000.        1.
  159 10000000.        1.
  160 10000000.        1.
  161 10000000.        1.
  162 10000000.        1.
  163 10000000.        1.
  164 10000000.        1.
  165 10000000.        1.
  166 10000000.        1.
  167 10000000.        1.
  168 10000000.        1.
  169 10000000.        1.
  170 10000000.        1.
  171 10000000.        1.
  172 10000000.        1.
  173 10000000.        1.
  174 10000000.        1.
  175 10000000.        1.
  176 10000000.        1.
  177 10000000.        1.
  178 10000000.        1.
  179 10000000.        1.
  180 10000000.        1.
  181 10000000.        1.
  182 10000000.        1.
  183 10000000.        1.
  184 10000000.        1.
  185 10000000.        1.
  186 10000000.        1.
  187 10000000.        1.
  188 10000000.        1.
  189 10000000.        1.
  190 10000000.        1.
  191 10000000.        1.
  192 10000000.        1.
  193 10000000.        1.
  194 10000000.        1.
  195 10000000.        1.
  196 10000000.        1.
  197 10000000.        1.
  198 10000000.        1.
  199 10000000.        1.
  200 10000000.        1.
  201 10000000.        1.
  202 10000000.        1.
  203 10000000.        1.
  204 10000000.        1.
  205 10000000.        1.
  206 10000000.        1.
  207 10000000.        1.
  208 10000000.        1.
  209 10000000.        1.
  210 10000000.        1.
  211 10000000.        1.
  212 10000000.        1.
  213 10000000.        1.
  214 10000000.        1.
  215 10000000.        1.
  216 10000000.        1.
  217 10000000.        1.
  218 10000000.        1.
  219 10000000.        1.
  220 10000000.        1.
  221 10000000.        1.
  222 10000000.        1.
  223 10000000.        1.
  224 10000000.        1.
  225 10000000.        1.
  226 10000000.        1.
  227 10000000.        1.
  228 10000000.        1.
  229 10000000.        1.
  230 10000000.        1.
  231 10000000.        1.
  232 10000000.        1.
  233 10000000.        1.
  234 10000000.        1.
  235 10000000.        1.
  236 10000000.        1.
  237 10000000.        1.
  238 10000000.        1.
  239 10000000.        1.
  240 10000000.        1.
  241 10000000.        1.
